date,type,name,thresholds__advisory,phys_size_sum,log_size_sum,thresholds__hard,thresholds__soft
2023-12-11,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-10,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-07,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-14,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-01,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-09,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-18,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-13,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-16,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-06,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-04,smb,hjha,98956046499840.0,5508608,1712654,109951162777600,
2023-12-11,smb,hz67,4947802324992.0,2387759024640,1622564114183,5497558138880,
2023-12-12,smb,hz67,4947802324992.0,2376119930368,1622564114183,5497558138880,
2023-12-13,smb,hz67,4947802324992.0,2376118963712,1622564114183,5497558138880,
2023-12-15,smb,hz67,4947802324992.0,2367239541248,1622564114183,5497558138880,
2023-12-04,smb,hz67,4947802324992.0,2392757306880,1622562723012,5497558138880,
2023-12-01,smb,hz67,4947802324992.0,2392756553216,1622562560884,5497558138880,
2023-12-18,smb,hz67,4947802324992.0,2364252584960,1622564114183,5497558138880,
2023-12-19,smb,hz67,4947802324992.0,2363809668096,1622564114183,5497558138880,
2023-12-17,smb,hz67,4947802324992.0,2364398785024,1622564114183,5497558138880,
2023-12-09,smb,hz67,4947802324992.0,2387758768640,1622564114183,5497558138880,
2023-12-14,smb,hz67,4947802324992.0,2376118963712,1622564114183,5497558138880,
2023-12-05,smb,hz67,4947802324992.0,2392757306880,1622562723012,5497558138880,
2023-12-10,smb,hz67,4947802324992.0,2387758768640,1622564114183,5497558138880,
2023-12-03,smb,hz67,4947802324992.0,2392757306880,1622562723012,5497558138880,
2023-12-02,smb,hz67,4947802324992.0,2392756553216,1622562560884,5497558138880,
2023-12-20,smb,hz67,4947802324992.0,2363812748288,1622564114183,5497558138880,
2023-12-16,smb,hz67,4947802324992.0,2364398785024,1622564114183,5497558138880,
2023-12-06,smb,hz67,4947802324992.0,2392757306880,1622562723012,5497558138880,
2023-12-07,smb,hz67,4947802324992.0,2387754470400,1622562723013,5497558138880,
2023-12-08,smb,hz67,4947802324992.0,2387754470400,1622562723013,5497558138880,
2023-12-01,smb,ih13,98956046499840.0,104025347584,82895378124,109951162777600,
2023-12-18,smb,ih13,98956046499840.0,101533639168,82895378124,109951162777600,
2023-12-15,smb,ih13,98956046499840.0,101533639168,82895378124,109951162777600,
2023-12-12,smb,ih13,98956046499840.0,103377185792,82895378124,109951162777600,
2023-12-16,smb,ih13,98956046499840.0,101533639168,82895378124,109951162777600,
2023-12-07,smb,ih13,98956046499840.0,103760815616,82895378124,109951162777600,
2023-12-14,smb,ih13,98956046499840.0,103117648896,82895378124,109951162777600,
2023-12-02,smb,ih13,98956046499840.0,104025347584,82895378124,109951162777600,
2023-12-10,smb,ih13,98956046499840.0,103501140992,82895378124,109951162777600,
2023-12-19,smb,ih13,98956046499840.0,101533639168,82895378124,109951162777600,
2023-12-17,smb,ih13,98956046499840.0,101533639168,82895378124,109951162777600,
2023-12-06,smb,ih13,98956046499840.0,103761530368,82895378124,109951162777600,
2023-12-04,smb,ih13,98956046499840.0,104025347584,82895378124,109951162777600,
2023-12-05,smb,ih13,98956046499840.0,104025347584,82895378124,109951162777600,
2023-12-09,smb,ih13,98956046499840.0,103501140992,82895378124,109951162777600,
2023-12-11,smb,ih13,98956046499840.0,103501272064,82895378124,109951162777600,
2023-12-13,smb,ih13,98956046499840.0,103117648896,82895378124,109951162777600,
2023-12-08,smb,ih13,98956046499840.0,103760815616,82895378124,109951162777600,
2023-12-20,smb,ih13,98956046499840.0,101533639168,82895378124,109951162777600,
2023-12-03,smb,ih13,98956046499840.0,104025347584,82895378124,109951162777600,
2023-12-20,smb,jcm10,987842478080.0,1413755478016,926734205407,1099511627776,
2023-12-05,smb,jcm10,987842478080.0,1421476470272,926734205407,1099511627776,
2023-12-10,smb,jcm10,987842478080.0,1421313387520,926734205407,1099511627776,
2023-12-07,smb,jcm10,987842478080.0,1421455116288,926734205407,1099511627776,
2023-12-06,smb,jcm10,987842478080.0,1421476596224,926734205407,1099511627776,
2023-12-13,smb,jcm10,987842478080.0,1417261859840,926734205407,1099511627776,
2023-12-19,smb,jcm10,987842478080.0,1413755478016,926734205407,1099511627776,
2023-12-16,smb,jcm10,987842478080.0,1414280153088,926734205407,1099511627776,
2023-12-02,smb,jcm10,987842478080.0,1421476470272,926734205407,1099511627776,
2023-12-14,smb,jcm10,987842478080.0,1417261859840,926734205407,1099511627776,
2023-12-15,smb,jcm10,987842478080.0,1414584693248,926734205407,1099511627776,
2023-12-18,smb,jcm10,987842478080.0,1413808652288,926734205407,1099511627776,
2023-12-08,smb,jcm10,987842478080.0,1421455116288,926734205407,1099511627776,
2023-12-11,smb,jcm10,987842478080.0,1421313061376,926734205407,1099511627776,
2023-12-12,smb,jcm10,987842478080.0,1417965011456,926734205407,1099511627776,
2023-12-01,smb,jcm10,987842478080.0,1421476470272,926734205407,1099511627776,
2023-12-17,smb,jcm10,987842478080.0,1414280153088,926734205407,1099511627776,
2023-12-09,smb,jcm10,987842478080.0,1421313387520,926734205407,1099511627776,
2023-12-04,smb,jcm10,987842478080.0,1421476470272,926734205407,1099511627776,
2023-12-03,smb,jcm10,987842478080.0,1421476470272,926734205407,1099511627776,
2023-12-15,smb,jd82,1979120929996.0,229517726720,180066628433,2199023255552,
2023-12-17,smb,jd82,1979120929996.0,229517726720,180066628433,2199023255552,
2023-12-14,smb,jd82,1979120929996.0,230590887424,180066628433,2199023255552,
2023-12-08,smb,jd82,1979120929996.0,231176709632,180066628433,2199023255552,
2023-12-19,smb,jd82,1979120929996.0,229517726720,180066628433,2199023255552,
2023-12-13,smb,jd82,1979120929996.0,230590887424,180066628433,2199023255552,
2023-12-12,smb,jd82,1979120929996.0,230884118016,180066628433,2199023255552,
2023-12-04,smb,jd82,1979120929996.0,231176671232,180066628433,2199023255552,
2023-12-09,smb,jd82,1979120929996.0,231176709632,180066628433,2199023255552,
2023-12-20,smb,jd82,1979120929996.0,229517726720,180066628433,2199023255552,
2023-12-02,smb,jd82,1979120929996.0,231176671232,180066628433,2199023255552,
2023-12-06,smb,jd82,1979120929996.0,231176671232,180066628433,2199023255552,
2023-12-05,smb,jd82,1979120929996.0,231176671232,180066628433,2199023255552,
2023-12-10,smb,jd82,1979120929996.0,231176709632,180066628433,2199023255552,
2023-12-16,smb,jd82,1979120929996.0,229517726720,180066628433,2199023255552,
2023-12-03,smb,jd82,1979120929996.0,231176671232,180066628433,2199023255552,
2023-12-01,smb,jd82,1979120929996.0,231176671232,180066628433,2199023255552,
2023-12-11,smb,jd82,1979120929996.0,231176709632,180066628433,2199023255552,
2023-12-18,smb,jd82,1979120929996.0,229517726720,180066628433,2199023255552,
2023-12-07,smb,jd82,1979120929996.0,231176709632,180066628433,2199023255552,
2023-12-06,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-02,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-09,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-18,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-04,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-19,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-10,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-13,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-12,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-03,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-20,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-01,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-05,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-08,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-15,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-16,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-14,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-17,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-07,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-11,smb,jg22,483183820800.0,106496,396,536870912000,
2023-12-16,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-11,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-03,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-13,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-06,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-14,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-05,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-17,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-12,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-15,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-02,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-10,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-01,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-09,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-18,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-08,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-19,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-20,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-07,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-04,smb,jiewu,504658657280.0,106496,396,536870912000,
2023-12-12,smb,jl219,98956046499840.0,45606644224,32513344123,109951162777600,
2023-12-11,smb,jl219,98956046499840.0,45647104512,32513344123,109951162777600,
2023-12-03,smb,jl219,98956046499840.0,45663565824,32513344123,109951162777600,
2023-12-01,smb,jl219,98956046499840.0,45663565824,32513344123,109951162777600,
2023-12-20,smb,jl219,98956046499840.0,45446744064,32513344123,109951162777600,
2023-12-14,smb,jl219,98956046499840.0,45605726720,32513344123,109951162777600,
2023-12-13,smb,jl219,98956046499840.0,45605726720,32513344123,109951162777600,
2023-12-17,smb,jl219,98956046499840.0,45448562688,32513344123,109951162777600,
2023-12-07,smb,jl219,98956046499840.0,45646123008,32513344123,109951162777600,
2023-12-10,smb,jl219,98956046499840.0,45646989312,32513344123,109951162777600,
2023-12-06,smb,jl219,98956046499840.0,45663565824,32513344123,109951162777600,
2023-12-08,smb,jl219,98956046499840.0,45646123008,32513344123,109951162777600,
2023-12-05,smb,jl219,98956046499840.0,45663565824,32513344123,109951162777600,
2023-12-15,smb,jl219,98956046499840.0,45459382784,32513344123,109951162777600,
2023-12-04,smb,jl219,98956046499840.0,45663565824,32513344123,109951162777600,
2023-12-02,smb,jl219,98956046499840.0,45663565824,32513344123,109951162777600,
2023-12-19,smb,jl219,98956046499840.0,45446744064,32513344123,109951162777600,
2023-12-16,smb,jl219,98956046499840.0,45448562688,32513344123,109951162777600,
2023-12-18,smb,jl219,98956046499840.0,45448562688,32513344123,109951162777600,
2023-12-09,smb,jl219,98956046499840.0,45646989312,32513344123,109951162777600,
2023-12-06,smb,jo6,98956046499840.0,98746981457920,75984158928025,109951162777600,
2023-12-18,smb,jo6,98956046499840.0,96386399494656,76113559206431,109951162777600,
2023-12-20,smb,jo6,98956046499840.0,96355210410496,76113559359575,109951162777600,
2023-12-04,smb,jo6,98956046499840.0,98749984583168,75984158928025,109951162777600,
2023-12-01,smb,jo6,98956046499840.0,98733872182784,75971306552691,109951162777600,
2023-12-08,smb,jo6,98956046499840.0,98440464764928,75984158928025,109951162777600,
2023-12-09,smb,jo6,98956046499840.0,98129564518912,75984158928029,109951162777600,
2023-12-17,smb,jo6,98956046499840.0,96500413535744,76113559206431,109951162777600,
2023-12-03,smb,jo6,98956046499840.0,98747830810112,75982548162854,109951162777600,
2023-12-15,smb,jo6,98956046499840.0,96733426357760,76113559206431,109951162777600,
2023-12-14,smb,jo6,98956046499840.0,97356296963584,76113559206431,109951162777600,
2023-12-05,smb,jo6,98956046499840.0,98749984583168,75984158928025,109951162777600,
2023-12-07,smb,jo6,98956046499840.0,98440464764928,75984158928025,109951162777600,
2023-12-13,smb,jo6,98956046499840.0,97356296963584,76113559206431,109951162777600,
2023-12-12,smb,jo6,98956046499840.0,97521850901504,76113559195714,109951162777600,
2023-12-16,smb,jo6,98956046499840.0,96500413535744,76113559206431,109951162777600,
2023-12-02,smb,jo6,98956046499840.0,98742054455808,75977982148477,109951162777600,
2023-12-11,smb,jo6,98956046499840.0,98037328220160,76050042291479,109951162777600,
2023-12-19,smb,jo6,98956046499840.0,96356572584448,76113559206431,109951162777600,
2023-12-10,smb,jo6,98956046499840.0,98129564518912,75984158928029,109951162777600,
2023-12-17,smb,joff,483183820800.0,163546097152,119120094917,536870912000,
2023-12-05,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-03,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-08,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-14,smb,joff,483183820800.0,163567660544,119120094917,536870912000,
2023-12-19,smb,joff,483183820800.0,163546097152,119120094917,536870912000,
2023-12-02,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-12,smb,joff,483183820800.0,163578808832,119120094917,536870912000,
2023-12-10,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-18,smb,joff,483183820800.0,163546097152,119120094917,536870912000,
2023-12-07,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-13,smb,joff,483183820800.0,163567660544,119120094917,536870912000,
2023-12-11,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-16,smb,joff,483183820800.0,163546097152,119120094917,536870912000,
2023-12-04,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-01,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-15,smb,joff,483183820800.0,163558955520,119120094917,536870912000,
2023-12-20,smb,joff,483183820800.0,163546097152,119120094917,536870912000,
2023-12-06,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-09,smb,joff,483183820800.0,163574346752,119120094917,536870912000,
2023-12-05,smb,jp7,24739011624960.0,28107740919296,21258476445775,27487790694400,
2023-12-06,smb,jp7,24739011624960.0,28107755124224,21258486138531,27487790694400,
2023-12-16,smb,jp7,24739011624960.0,27599795917312,21258486423385,27487790694400,
2023-12-11,smb,jp7,24739011624960.0,27984531506688,21258486423385,27487790694400,
2023-12-17,smb,jp7,24739011624960.0,27599795917312,21258486423385,27487790694400,
2023-12-18,smb,jp7,24739011624960.0,27566559067648,21258486423385,27487790694400,
2023-12-14,smb,jp7,24739011624960.0,27790418818048,21258486423385,27487790694400,
2023-12-02,smb,jp7,24739011624960.0,28107740883968,21258476445719,27487790694400,
2023-12-19,smb,jp7,24739011624960.0,27546041779200,21258486423385,27487790694400,
2023-12-09,smb,jp7,24739011624960.0,28024607577088,21258486423385,27487790694400,
2023-12-12,smb,jp7,24739011624960.0,27823388118016,21258486423385,27487790694400,
2023-12-08,smb,jp7,24739011624960.0,28064287570432,21258486423385,27487790694400,
2023-12-01,smb,jp7,24739011624960.0,28137587834368,21278230685374,27487790694400,
2023-12-15,smb,jp7,24739011624960.0,27662817800192,21258486423385,27487790694400,
2023-12-20,smb,jp7,24739011624960.0,27533307585536,21258486423385,27487790694400,
2023-12-13,smb,jp7,24739011624960.0,27790418818048,21258486423385,27487790694400,
2023-12-04,smb,jp7,24739011624960.0,28107740919296,21258476445775,27487790694400,
2023-12-07,smb,jp7,24739011624960.0,28064287570432,21258486423385,27487790694400,
2023-12-10,smb,jp7,24739011624960.0,28024607577088,21258486423385,27487790694400,
2023-12-03,smb,jp7,24739011624960.0,28107740919296,21258476445775,27487790694400,
2023-12-17,smb,jt11,98956046499840.0,6642099842560,4725505788249,109951162777600,
2023-12-20,smb,jt11,98956046499840.0,6642071583232,4725505794513,109951162777600,
2023-12-11,smb,jt11,98956046499840.0,6653899894784,4718745624027,109951162777600,
2023-12-09,smb,jt11,98956046499840.0,6653607560192,4718094585032,109951162777600,
2023-12-15,smb,jt11,98956046499840.0,6645819684864,4725505788249,109951162777600,
2023-12-13,smb,jt11,98956046499840.0,6654807857152,4725505788249,109951162777600,
2023-12-04,smb,jt11,98956046499840.0,6592511365120,4666161317967,109951162777600,
2023-12-05,smb,jt11,98956046499840.0,6592511365120,4666161317967,109951162777600,
2023-12-01,smb,jt11,98956046499840.0,6592511365120,4666161317967,109951162777600,
2023-12-08,smb,jt11,98956046499840.0,6566100626944,4666161317967,109951162777600,
2023-12-10,smb,jt11,98956046499840.0,6653607560192,4718094585032,109951162777600,
2023-12-07,smb,jt11,98956046499840.0,6566100626944,4666161317967,109951162777600,
2023-12-18,smb,jt11,98956046499840.0,6642073651712,4725505794513,109951162777600,
2023-12-19,smb,jt11,98956046499840.0,6642073614848,4725505794513,109951162777600,
2023-12-02,smb,jt11,98956046499840.0,6592511365120,4666161317967,109951162777600,
2023-12-14,smb,jt11,98956046499840.0,6654807857152,4725505788249,109951162777600,
2023-12-03,smb,jt11,98956046499840.0,6592511365120,4666161317967,109951162777600,
2023-12-16,smb,jt11,98956046499840.0,6642099842560,4725505788249,109951162777600,
2023-12-12,smb,jt11,98956046499840.0,6659176584704,4725505788249,109951162777600,
2023-12-06,smb,jt11,98956046499840.0,6592511361024,4666161317967,109951162777600,
2023-12-04,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-06,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-03,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-07,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-13,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-01,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-20,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-17,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-15,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-09,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-19,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-11,smb,jtr4,483183820800.0,1926780416,1418718104,536870912000,
2023-12-16,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-14,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-05,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-18,smb,jtr4,483183820800.0,1711583744,1418718104,536870912000,
2023-12-10,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-12,smb,jtr4,483183820800.0,1711553024,1418718104,536870912000,
2023-12-02,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-08,smb,jtr4,483183820800.0,1926742016,1418718104,536870912000,
2023-12-15,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-08,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-20,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-19,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-12,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-18,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-11,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-17,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-09,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-06,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-01,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-16,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-10,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-04,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-05,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-07,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-02,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-13,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-03,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-14,smb,jw114,483183820800.0,106496,396,536870912000,
2023-12-13,smb,ka58,4947802324992.0,2964993536,1125610982,5497558138880,
2023-12-15,smb,ka58,4947802324992.0,2941898240,1125610982,5497558138880,
2023-12-12,smb,ka58,4947802324992.0,2944040448,1125610982,5497558138880,
2023-12-16,smb,ka58,4947802324992.0,2926829056,1125610982,5497558138880,
2023-12-07,smb,ka58,4947802324992.0,2910466048,1125610982,5497558138880,
2023-12-18,smb,ka58,4947802324992.0,2926829056,1125610982,5497558138880,
2023-12-04,smb,ka58,4947802324992.0,2900520960,1125580466,5497558138880,
2023-12-08,smb,ka58,4947802324992.0,2910466048,1125610982,5497558138880,
2023-12-03,smb,ka58,4947802324992.0,2902683648,1127333349,5497558138880,
2023-12-14,smb,ka58,4947802324992.0,2964993536,1125610982,5497558138880,
2023-12-17,smb,ka58,4947802324992.0,2926829056,1125610982,5497558138880,
2023-12-10,smb,ka58,4947802324992.0,2910496768,1125610982,5497558138880,
2023-12-19,smb,ka58,4947802324992.0,2926804480,1125610982,5497558138880,
2023-12-09,smb,ka58,4947802324992.0,2910496768,1125610982,5497558138880,
2023-12-20,smb,ka58,4947802324992.0,2926804480,1125610982,5497558138880,
2023-12-02,smb,ka58,4947802324992.0,2896934912,1123802540,5497558138880,
2023-12-11,smb,ka58,4947802324992.0,2910496768,1125610982,5497558138880,
2023-12-05,smb,ka58,4947802324992.0,2900520960,1125580466,5497558138880,
2023-12-01,smb,ka58,4947802324992.0,2898735104,1125560805,5497558138880,
2023-12-06,smb,ka58,4947802324992.0,2901241856,1125580466,5497558138880,
2023-12-20,smb,kavraki,,19855705738752,13173190250378,109951162777600,
2023-12-18,smb,kavraki,,19855729503744,13173190250378,109951162777600,
2023-12-09,smb,kavraki,,19879207832576,13173190250378,109951162777600,
2023-12-01,smb,kavraki,,19879404812288,13173190250378,109951162777600,
2023-12-04,smb,kavraki,,19879404812288,13173190250378,109951162777600,
2023-12-08,smb,kavraki,,19879317746688,13173190250378,109951162777600,
2023-12-16,smb,kavraki,,19855790286336,13173190250378,109951162777600,
2023-12-12,smb,kavraki,,19856601787904,13173190250378,109951162777600,
2023-12-13,smb,kavraki,,19855813039616,13173190250378,109951162777600,
2023-12-03,smb,kavraki,,19879404812288,13173190250378,109951162777600,
2023-12-14,smb,kavraki,,19855813039616,13173190250378,109951162777600,
2023-12-05,smb,kavraki,,19879404812288,13173190250378,109951162777600,
2023-12-07,smb,kavraki,,19879317746688,13173190250378,109951162777600,
2023-12-15,smb,kavraki,,19855790226944,13173190250378,109951162777600,
2023-12-06,smb,kavraki,,19879404812288,13173190250378,109951162777600,
2023-12-02,smb,kavraki,,19879404812288,13173190250378,109951162777600,
2023-12-19,smb,kavraki,,19855716060672,13173190250378,109951162777600,
2023-12-10,smb,kavraki,,19879207832576,13173190250378,109951162777600,
2023-12-11,smb,kavraki,,19877053381632,13173190250378,109951162777600,
2023-12-17,smb,kavraki,,19855790286336,13173190250378,109951162777600,
2023-12-11,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-17,smb,kdm7,483183820800.0,299798016,204341801,536870912000,
2023-12-03,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-13,smb,kdm7,483183820800.0,300893696,204341801,536870912000,
2023-12-04,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-16,smb,kdm7,483183820800.0,299798016,204341801,536870912000,
2023-12-18,smb,kdm7,483183820800.0,299798016,204341801,536870912000,
2023-12-19,smb,kdm7,483183820800.0,299798016,204341801,536870912000,
2023-12-05,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-07,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-06,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-14,smb,kdm7,483183820800.0,300893696,204341801,536870912000,
2023-12-08,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-09,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-10,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-12,smb,kdm7,483183820800.0,300893696,204341801,536870912000,
2023-12-02,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-15,smb,kdm7,483183820800.0,299798016,204341801,536870912000,
2023-12-01,smb,kdm7,483183820800.0,312593920,204341801,536870912000,
2023-12-20,smb,kdm7,483183820800.0,299798016,204341801,536870912000,
2023-12-06,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-15,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-12,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-02,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-08,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-17,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-14,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-11,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-09,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-16,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-13,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-03,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-04,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-20,smb,kg51,9895604649984.0,247808,6660,10995116277760,
2023-12-05,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-10,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-07,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-01,smb,kg51,9895604649984.0,209408,6660,10995116277760,
2023-12-19,smb,kg51,9895604649984.0,247808,6660,10995116277760,
2023-12-18,smb,kg51,9895604649984.0,247808,6660,10995116277760,
2023-12-12,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-20,smb,killian,2968681394995.0,2150696460288,1478280883781,3298534883328,
2023-12-11,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-19,smb,killian,2968681394995.0,2154198982656,1478280883781,3298534883328,
2023-12-01,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-02,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-08,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-04,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-05,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-15,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-09,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-16,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-03,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-07,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-18,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-10,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-13,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-14,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-06,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
2023-12-17,smb,killian,2968681394995.0,2155116421120,1478280883781,3298534883328,
